time,fx_1,f_1
2022-11-23 20:40:02.502000+00:00,-90.297842199172,90.297842199172
2022-11-23 20:40:02.512000+00:00,-91.469717199172,91.469717199172
2022-11-23 20:40:02.522000+00:00,-94.383779699172,94.383779699172
2022-11-23 20:40:02.532000+00:00,-92.293935949172,92.293935949172
2022-11-23 20:40:02.542000+00:00,-91.000967199172,91.000967199172
2022-11-23 20:40:02.552000+00:00,-90.325185949172,90.325185949172
2022-11-23 20:40:02.563000+00:00,-90.813467199172,90.813467199172
2022-11-23 20:40:02.572000+00:00,-93.641592199172,93.641592199172
2022-11-23 20:40:02.582000+00:00,-90.907217199172,90.907217199172
2022-11-23 20:40:02.592000+00:00,-91.774404699172,91.774404699172
2022-11-23 20:40:02.602000+00:00,-92.985342199172,92.985342199172
2022-11-23 20:40:02.612000+00:00,-92.262685949172,92.262685949172
2022-11-23 20:40:02.622000+00:00,-94.684560949172,94.684560949172
2022-11-23 20:40:02.632000+00:00,-91.711904699172,91.711904699172
2022-11-23 20:40:02.642000+00:00,-90.891592199172,90.891592199172
2022-11-23 20:40:02.652000+00:00,-92.219717199172,92.219717199172
2022-11-23 20:40:02.662000+00:00,-93.821279699172,93.821279699172
2022-11-23 20:40:02.672000+00:00,-93.989248449172,93.989248449172
2022-11-23 20:40:02.682000+00:00,-90.282217199172,90.282217199172
2022-11-23 20:40:02.692000+00:00,-91.032217199172,91.032217199172
2022-11-23 20:40:02.702000+00:00,-92.485342199172,92.485342199172
2022-11-23 20:40:02.712000+00:00,-93.153310949172,93.153310949172
2022-11-23 20:40:02.722000+00:00,-93.864248449172,93.864248449172
2022-11-23 20:40:02.732000+00:00,-90.844717199172,90.844717199172
2022-11-23 20:40:02.742000+00:00,-91.649404699172,91.649404699172
2022-11-23 20:40:02.752000+00:00,-91.754873449172,91.754873449172
2022-11-23 20:40:02.762000+00:00,-91.090810949172,91.090810949172
2022-11-23 20:40:02.772000+00:00,-89.52831094917201,89.52831094917201
2022-11-23 20:40:02.783000+00:00,-92.356435949172,92.356435949172
2022-11-23 20:40:02.792000+00:00,-90.946279699172,90.946279699172
2022-11-23 20:40:02.802000+00:00,-90.274404699172,90.274404699172
2022-11-23 20:40:02.812000+00:00,-91.149404699172,91.149404699172
2022-11-23 20:40:02.822000+00:00,-91.090810949172,91.090810949172
2022-11-23 20:40:02.833000+00:00,-91.071279699172,91.071279699172
2022-11-23 20:40:02.843000+00:00,-89.55565469917201,89.55565469917201
2022-11-23 20:40:02.852000+00:00,-92.387685949172,92.387685949172
2022-11-23 20:40:02.863000+00:00,-91.750967199172,91.750967199172
2022-11-23 20:40:02.872000+00:00,-91.012685949172,91.012685949172
2022-11-23 20:40:02.882000+00:00,-92.504873449172,92.504873449172
2022-11-23 20:40:02.892000+00:00,-90.235342199172,90.235342199172
2022-11-23 20:40:02.902000+00:00,-89.45018594917201,89.45018594917201
2022-11-23 20:40:02.912000+00:00,-88.11034219917201,88.11034219917201
2022-11-23 20:40:02.922000+00:00,-91.028310949172,91.028310949172
2022-11-23 20:40:02.932000+00:00,-90.309560949172,90.309560949172
2022-11-23 20:40:02.942000+00:00,-90.934560949172,90.934560949172
2022-11-23 20:40:02.952000+00:00,-88.77831094917201,88.77831094917201
2022-11-23 20:40:02.962000+00:00,-88.93846719917201,88.93846719917201
2022-11-23 20:40:02.972000+00:00,-90.407217199172,90.407217199172
2022-11-23 20:40:02.982000+00:00,-88.65331094917201,88.65331094917201
2022-11-23 20:40:02.992000+00:00,-90.04784219917201,90.04784219917201
2022-11-23 20:40:03.002000+00:00,-91.711904699172,91.711904699172
2022-11-23 20:40:03.012000+00:00,-90.336904699172,90.336904699172
2022-11-23 20:40:03.022000+00:00,-88.86424844917201,88.86424844917201
2022-11-23 20:40:03.032000+00:00,-88.73534219917201,88.73534219917201
2022-11-23 20:40:03.042000+00:00,-90.247060949172,90.247060949172
2022-11-23 20:40:03.052000+00:00,-88.01659219917201,88.01659219917201
2022-11-23 20:40:03.062000+00:00,-88.10643594917201,88.10643594917201
2022-11-23 20:40:03.072000+00:00,-88.72362344917201,88.72362344917201
2022-11-23 20:40:03.082000+00:00,-89.43065469917201,89.43065469917201
2022-11-23 20:40:03.092000+00:00,-87.32127969917201,87.32127969917201
2022-11-23 20:40:03.102000+00:00,-90.364248449172,90.364248449172
2022-11-23 20:40:03.112000+00:00,-90.352529699172,90.352529699172
2022-11-23 20:40:03.122000+00:00,-88.79002969917201,88.79002969917201
2022-11-23 20:40:03.132000+00:00,-90.133779699172,90.133779699172
2022-11-23 20:40:03.142000+00:00,-89.37596719917201,89.37596719917201
2022-11-23 20:40:03.152000+00:00,-85.75096719917201,85.75096719917201
2022-11-23 20:40:03.162000+00:00,-87.29002969917201,87.29002969917201
2022-11-23 20:40:03.172000+00:00,-90.176748449172,90.176748449172
2022-11-23 20:40:03.182000+00:00,-90.207998449172,90.207998449172
2022-11-23 20:40:03.192000+00:00,-91.641592199172,91.641592199172
2022-11-23 20:40:03.202000+00:00,-89.54393594917201,89.54393594917201
2022-11-23 20:40:03.212000+00:00,-89.48534219917201,89.48534219917201
2022-11-23 20:40:03.222000+00:00,-90.325185949172,90.325185949172
2022-11-23 20:40:03.232000+00:00,-88.66893594917201,88.66893594917201
2022-11-23 20:40:03.242000+00:00,-86.48924844917201,86.48924844917201
2022-11-23 20:40:03.252000+00:00,-89.42284219917201,89.42284219917201
2022-11-23 20:40:03.262000+00:00,-88.66893594917201,88.66893594917201
2022-11-23 20:40:03.272000+00:00,-88.69627969917201,88.69627969917201
2022-11-23 20:40:03.282000+00:00,-89.48534219917201,89.48534219917201
2022-11-23 20:40:03.292000+00:00,-90.266592199172,90.266592199172
2022-11-23 20:40:03.302000+00:00,-87.20799844917201,87.20799844917201
2022-11-23 20:40:03.312000+00:00,-88.68456094917201,88.68456094917201
2022-11-23 20:40:03.322000+00:00,-90.184560949172,90.184560949172
2022-11-23 20:40:03.332000+00:00,-89.48534219917201,89.48534219917201
2022-11-23 20:40:03.342000+00:00,-88.76268594917201,88.76268594917201
2022-11-23 20:40:03.352000+00:00,-88.72362344917201,88.72362344917201
2022-11-23 20:40:03.362000+00:00,-87.29393594917201,87.29393594917201
2022-11-23 20:40:03.372000+00:00,-88.75487344917201,88.75487344917201
2022-11-23 20:40:03.382000+00:00,-90.856435949172,90.856435949172
2022-11-23 20:40:03.392000+00:00,-90.129873449172,90.129873449172
2022-11-23 20:40:03.402000+00:00,-88.58299844917201,88.58299844917201
2022-11-23 20:40:03.412000+00:00,-89.44237344917201,89.44237344917201
2022-11-23 20:40:03.422000+00:00,-90.094717199172,90.094717199172
2022-11-23 20:40:03.432000+00:00,-89.45409219917201,89.45409219917201
2022-11-23 20:40:03.442000+00:00,-90.180654699172,90.180654699172
2022-11-23 20:40:03.452000+00:00,-89.37987344917201,89.37987344917201
2022-11-23 20:40:03.462000+00:00,-88.68065469917201,88.68065469917201
2022-11-23 20:40:03.472000+00:00,-89.46971719917201,89.46971719917201
2022-11-23 20:40:03.482000+00:00,-88.06737344917201,88.06737344917201
2022-11-23 20:40:03.492000+00:00,-87.98143594917201,87.98143594917201
2022-11-23 20:40:03.502000+00:00,-87.99315469917201,87.99315469917201
2022-11-23 20:40:03.512000+00:00,-90.891592199172,90.891592199172
2022-11-23 20:40:03.522000+00:00,-88.57127969917201,88.57127969917201
2022-11-23 20:40:03.532000+00:00,-89.27831094917201,89.27831094917201
2022-11-23 20:40:03.542000+00:00,-88.65331094917201,88.65331094917201
2022-11-23 20:40:03.552000+00:00,-90.153310949172,90.153310949172
2022-11-23 20:40:03.562000+00:00,-89.42284219917201,89.42284219917201
2022-11-23 20:40:03.572000+00:00,-87.28612344917201,87.28612344917201
2022-11-23 20:40:03.582000+00:00,-87.99315469917201,87.99315469917201
2022-11-23 20:40:03.592000+00:00,-89.53221719917201,89.53221719917201
2022-11-23 20:40:03.602000+00:00,-89.48534219917201,89.48534219917201
2022-11-23 20:40:03.612000+00:00,-90.188467199172,90.188467199172
2022-11-23 20:40:03.622000+00:00,-88.03221719917201,88.03221719917201
2022-11-23 20:40:03.632000+00:00,-89.57909219917201,89.57909219917201
2022-11-23 20:40:03.642000+00:00,-88.01268594917201,88.01268594917201
2022-11-23 20:40:03.652000+00:00,-89.55956094917201,89.55956094917201
2022-11-23 20:40:03.662000+00:00,-88.66502969917201,88.66502969917201
2022-11-23 20:40:03.672000+00:00,-91.653310949172,91.653310949172
2022-11-23 20:40:03.682000+00:00,-90.137685949172,90.137685949172
2022-11-23 20:40:03.692000+00:00,-90.848623449172,90.848623449172
2022-11-23 20:40:03.702000+00:00,-90.207998449172,90.207998449172
2022-11-23 20:40:03.712000+00:00,-90.922842199172,90.922842199172
2022-11-23 20:40:03.722000+00:00,-90.161123449172,90.161123449172
2022-11-23 20:40:03.732000+00:00,-89.36815469917201,89.36815469917201
2022-11-23 20:40:03.742000+00:00,-87.90331094917201,87.90331094917201
2022-11-23 20:40:03.752000+00:00,-86.46581094917201,86.46581094917201
2022-11-23 20:40:03.762000+00:00,-88.08690469917201,88.08690469917201
2022-11-23 20:40:03.772000+00:00,-89.48534219917201,89.48534219917201
2022-11-23 20:40:03.782000+00:00,-89.37987344917201,89.37987344917201
2022-11-23 20:40:03.792000+00:00,-90.938467199172,90.938467199172
2022-11-23 20:40:03.802000+00:00,-88.58299844917201,88.58299844917201
2022-11-23 20:40:03.812000+00:00,-87.21190469917201,87.21190469917201
2022-11-23 20:40:03.822000+00:00,-87.96581094917201,87.96581094917201
2022-11-23 20:40:03.832000+00:00,-88.68456094917201,88.68456094917201
2022-11-23 20:40:03.842000+00:00,-88.61815469917201,88.61815469917201
2022-11-23 20:40:03.852000+00:00,-89.45799844917201,89.45799844917201
2022-11-23 20:40:03.862000+00:00,-90.153310949172,90.153310949172
2022-11-23 20:40:03.872000+00:00,-87.22752969917201,87.22752969917201
2022-11-23 20:40:03.882000+00:00,-90.172842199172,90.172842199172
2022-11-23 20:40:03.892000+00:00,-88.78612344917201,88.78612344917201
